,id:1-pv_input_voltage,id:1-pv_input_current,id:1-pv_output_voltage,id:1-pv_output_current,id:2-dcdc1_input_voltage,id:2-dcdc1_input_current,id:2-dcdc1_output_voltage,id:2-dcdc1_output_current,id:3-dcdc2_input_voltage,id:3-dcdc2_input_current,id:3-dcdc2_output_voltage,id:3-dcdc2_output_current,id:4-battery_voltage,id:4-battery_soc
706,35.88,1.0,12.88,2.78,0,0,0,0,0,0,0,0,0,0
707,35.86,1.0,12.91,2.78,0,0,0,0,0,0,0,0,0,0
708,35.84,1.01,12.86,2.82,0,0,0,0,0,0,0,0,0,0
709,35.81,1.01,12.93,2.8,0,0,0,0,0,0,0,0,0,0
710,35.81,1.01,12.93,2.8,0,0,0,0,0,0,0,0,0,0
711,35.79,1.02,12.93,2.84,0,0,0,0,0,0,0,0,0,0
712,35.79,1.02,12.96,2.83,0,0,0,0,0,0,0,0,0,0
713,35.77,1.01,12.96,2.79,0,0,0,0,0,0,0,0,0,0
714,35.77,1.02,12.98,2.82,0,0,0,0,0,0,0,0,0,0
715,35.74,1.02,13.0,2.82,0,0,0,0,0,0,0,0,0,0
716,35.72,1.02,13.0,2.81,0,0,0,0,0,0,0,0,0,0
717,35.72,1.02,13.0,2.81,0,0,0,0,0,0,0,0,0,0
718,35.7,1.02,13.03,2.81,0,0,0,0,0,0,0,0,0,0
719,35.68,1.03,13.05,2.84,0,0,0,0,0,0,0,0,0,0
720,35.65,1.03,13.05,2.83,0,0,0,0,0,0,0,0,0,0
721,35.63,1.03,13.08,2.83,0,0,0,0,0,0,0,0,0,0
722,35.61,1.03,13.08,2.82,0,0,0,0,0,0,0,0,0,0
723,35.61,1.05,13.08,2.86,0,0,0,0,0,0,0,0,0,0
724,35.59,1.05,13.1,2.85,0,0,0,0,0,0,0,0,0,0
725,35.59,1.05,13.1,2.85,0,0,0,0,0,0,0,0,0,0
726,35.59,1.05,13.1,2.85,0,0,0,0,0,0,0,0,0,0
727,35.56,1.05,13.13,2.84,0,0,0,0,0,0,0,0,0,0
728,35.54,1.06,13.13,2.88,0,0,0,0,0,0,0,0,0,0
729,35.54,1.05,13.15,2.84,0,0,0,0,0,0,0,0,0,0
730,35.52,1.06,13.15,2.87,0,0,0,0,0,0,0,0,0,0
731,35.5,1.06,13.18,2.86,0,0,0,0,0,0,0,0,0,0
732,35.5,1.06,13.18,2.86,0,0,0,0,0,0,0,0,0,0
733,35.47,1.06,13.2,2.86,0,0,0,0,0,0,0,0,0,0
734,35.47,1.06,13.2,2.86,0,0,0,0,0,0,0,0,0,0
735,35.45,1.06,13.2,2.85,0,0,0,0,0,0,0,0,0,0
736,35.43,1.07,13.2,2.89,0,0,0,0,0,0,0,0,0,0
737,35.43,1.07,13.23,2.88,0,0,0,0,0,0,0,0,0,0
738,35.41,1.07,13.23,2.88,0,0,0,0,0,0,0,0,0,0
739,35.41,1.07,13.23,2.88,0,0,0,0,0,0,0,0,0,0
740,35.36,1.07,13.25,2.87,0,0,0,0,0,0,0,0,0,0
741,35.36,1.07,13.25,2.87,0,0,0,0,0,0,0,0,0,0
742,35.38,1.07,13.3,2.86,0,0,0,0,0,0,0,0,0,0
743,35.36,1.09,13.27,2.9,0,0,0,0,0,0,0,0,0,0
744,35.36,1.09,13.27,2.9,0,0,0,0,0,0,0,0,0,0
745,35.32,1.09,13.3,2.89,0,0,0,0,0,0,0,0,0,0
746,35.32,1.09,13.32,2.88,0,0,0,0,0,0,0,0,0,0
747,35.32,1.09,13.3,2.89,0,0,0,0,0,0,0,0,0,0
748,35.29,1.09,13.32,2.88,0,0,0,0,0,0,0,0,0,0
749,35.27,1.09,13.32,2.88,0,0,0,0,0,0,0,0,0,0
750,35.27,1.1,13.32,2.91,0,0,0,0,0,0,0,0,0,0
751,35.25,1.1,13.35,2.91,0,0,0,0,0,0,0,0,0,0
752,35.23,1.1,13.35,2.9,0,0,0,0,0,0,0,0,0,0
753,35.2,1.1,13.35,2.9,0,0,0,0,0,0,0,0,0,0
754,35.23,1.1,13.37,2.9,0,0,0,0,0,0,0,0,0,0
755,35.2,1.11,13.37,2.93,0,0,0,0,0,0,0,0,0,0
756,35.18,1.1,13.37,2.9,0,0,0,0,0,0,0,0,0,0
757,35.16,1.11,13.4,2.92,0,0,0,0,0,0,0,0,0,0
758,35.14,1.11,13.4,2.92,0,0,0,0,0,0,0,0,0,0
759,35.14,1.11,13.42,2.91,0,0,0,0,0,0,0,0,0,0
760,35.11,1.12,13.42,2.95,0,0,0,0,0,0,0,0,0,0
761,35.09,1.12,13.42,2.94,0,0,0,0,0,0,0,0,0,0
762,35.07,1.12,13.45,2.94,0,0,0,0,0,0,0,0,0,0
763,35.07,1.12,13.45,2.94,0,0,0,0,0,0,0,0,0,0
764,35.07,1.12,13.45,2.94,0,0,0,0,0,0,0,0,0,0
765,35.05,1.12,13.47,2.93,0,0,0,0,0,0,0,0,0,0
766,35.05,1.12,13.47,2.93,0,0,0,0,0,0,0,0,0,0
767,35.02,1.12,13.47,2.93,0,0,0,0,0,0,0,0,0,0
768,35.0,1.14,13.47,2.96,0,0,0,0,0,0,0,0,0,0
769,35.0,1.14,13.49,2.95,0,0,0,0,0,0,0,0,0,0
770,34.95,1.14,13.49,2.95,0,0,0,0,0,0,0,0,0,0
771,34.98,1.14,13.49,2.95,0,0,0,0,0,0,0,0,0,0
772,34.95,1.14,13.52,2.94,0,0,0,0,0,0,0,0,0,0
773,34.93,1.14,13.52,2.94,0,0,0,0,0,0,0,0,0,0
774,34.91,1.14,13.52,2.94,0,0,0,0,0,0,0,0,0,0
775,34.89,1.15,13.54,2.97,0,0,0,0,0,0,0,0,0,0
776,34.89,1.15,13.54,2.97,0,0,0,0,0,0,0,0,0,0
777,34.86,1.14,13.54,2.93,0,0,0,0,0,0,0,0,0,0
778,34.86,1.15,13.54,2.96,0,0,0,0,0,0,0,0,0,0
779,34.86,1.15,13.54,2.96,0,0,0,0,0,0,0,0,0,0
780,34.84,1.15,13.57,2.96,0,0,0,0,0,0,0,0,0,0
781,34.84,1.15,13.57,2.96,0,0,0,0,0,0,0,0,0,0
782,34.82,1.15,13.57,2.95,0,0,0,0,0,0,0,0,0,0
783,34.84,1.15,13.57,2.96,0,0,0,0,0,0,0,0,0,0
784,34.82,1.15,13.59,2.95,0,0,0,0,0,0,0,0,0,0
785,34.82,1.16,13.59,2.98,0,0,0,0,0,0,0,0,0,0
786,34.8,1.16,13.59,2.98,0,0,0,0,0,0,0,0,0,0
787,34.77,1.15,13.59,2.95,0,0,0,0,0,0,0,0,0,0
788,34.77,1.16,13.59,2.98,0,0,0,0,0,0,0,0,0,0
789,34.77,1.16,13.62,2.97,0,0,0,0,0,0,0,0,0,0
790,34.77,1.16,13.62,2.97,0,0,0,0,0,0,0,0,0,0
791,34.73,1.16,13.62,2.97,0,0,0,0,0,0,0,0,0,0
792,34.71,1.17,13.62,3.0,0,0,0,0,0,0,0,0,0,0
793,34.71,1.16,13.64,2.96,0,0,0,0,0,0,0,0,0,0
794,34.71,1.17,13.64,2.99,0,0,0,0,0,0,0,0,0,0
795,34.68,1.17,13.64,2.99,0,0,0,0,0,0,0,0,0,0
796,34.66,1.17,13.64,2.99,0,0,0,0,0,0,0,0,0,0
797,34.66,1.17,13.67,2.98,0,0,0,0,0,0,0,0,0,0
798,34.66,1.17,13.67,2.98,0,0,0,0,0,0,0,0,0,0
799,34.64,1.17,13.67,2.98,0,0,0,0,0,0,0,0,0,0
800,34.62,1.17,13.69,2.98,0,0,0,0,0,0,0,0,0,0
801,34.59,1.17,13.69,2.97,0,0,0,0,0,0,0,0,0,0
802,34.62,1.19,13.69,3.01,0,0,0,0,0,0,0,0,0,0
803,34.57,1.17,13.69,2.97,0,0,0,0,0,0,0,0,0,0
804,34.57,1.19,13.69,3.0,0,0,0,0,0,0,0,0,0,0
805,34.55,1.19,13.69,3.0,0,0,0,0,0,0,0,0,0,0
806,34.55,1.19,13.72,3.0,0,0,0,0,0,0,0,0,0,0
807,34.53,1.19,13.72,2.99,0,0,0,0,0,0,0,0,0,0
808,34.53,1.2,13.72,3.03,0,0,0,0,0,0,0,0,0,0
809,34.5,1.2,13.72,3.02,0,0,0,0,0,0,0,0,0,0
810,34.48,1.2,13.74,3.02,0,0,0,0,0,0,0,0,0,0
811,34.48,1.19,13.74,2.98,0,0,0,0,0,0,0,0,0,0
812,34.48,1.2,13.74,3.02,0,0,0,0,0,0,0,0,0,0
813,34.46,1.2,13.74,3.01,0,0,0,0,0,0,0,0,0,0
814,34.44,1.2,13.74,3.01,0,0,0,0,0,0,0,0,0,0
815,34.46,1.2,13.74,3.01,0,0,0,0,0,0,0,0,0,0
816,34.44,1.2,13.76,3.01,0,0,0,0,0,0,0,0,0,0
817,34.41,1.2,13.76,3.01,0,0,0,0,0,0,0,0,0,0
818,34.44,1.21,13.76,3.04,0,0,0,0,0,0,0,0,0,0
819,34.39,1.2,13.79,3.0,0,0,0,0,0,0,0,0,0,0
820,34.39,1.21,13.79,3.03,0,0,0,0,0,0,0,0,0,0
821,34.37,1.21,13.76,3.03,0,0,0,0,0,0,0,0,0,0
822,34.35,1.21,13.79,3.03,0,0,0,0,0,0,0,0,0,0
823,34.35,1.21,13.81,3.02,0,0,0,0,0,0,0,0,0,0
824,34.32,1.21,13.81,3.02,0,0,0,0,0,0,0,0,0,0
825,34.32,1.21,13.79,3.02,0,0,0,0,0,0,0,0,0,0
826,34.32,1.21,13.81,3.02,0,0,0,0,0,0,0,0,0,0
827,34.3,1.21,13.81,3.02,0,0,0,0,0,0,0,0,0,0
828,34.3,1.22,13.81,3.05,0,0,0,0,0,0,0,0,0,0
829,34.28,1.21,13.84,3.01,0,0,0,0,0,0,0,0,0,0
830,34.28,1.22,13.81,3.05,0,0,0,0,0,0,0,0,0,0
831,34.26,1.22,13.84,3.04,0,0,0,0,0,0,0,0,0,0
832,34.26,1.22,13.84,3.04,0,0,0,0,0,0,0,0,0,0
833,34.23,1.22,13.86,3.03,0,0,0,0,0,0,0,0,0,0
834,34.21,1.22,13.84,3.03,0,0,0,0,0,0,0,0,0,0
835,34.21,1.22,13.86,3.03,0,0,0,0,0,0,0,0,0,0
836,34.21,1.22,13.86,3.03,0,0,0,0,0,0,0,0,0,0
837,34.19,1.22,13.86,3.03,0,0,0,0,0,0,0,0,0,0
838,34.19,1.24,13.86,3.06,0,0,0,0,0,0,0,0,0,0
839,34.16,1.24,13.86,3.06,0,0,0,0,0,0,0,0,0,0
840,34.16,1.22,13.86,3.03,0,0,0,0,0,0,0,0,0,0
841,34.14,1.24,13.86,3.05,0,0,0,0,0,0,0,0,0,0
842,34.12,1.24,13.86,3.05,0,0,0,0,0,0,0,0,0,0
843,34.14,1.24,13.89,3.05,0,0,0,0,0,0,0,0,0,0
844,34.12,1.24,13.89,3.05,0,0,0,0,0,0,0,0,0,0
845,34.1,1.24,13.91,3.04,0,0,0,0,0,0,0,0,0,0
846,34.12,1.24,13.89,3.05,0,0,0,0,0,0,0,0,0,0
847,34.07,1.24,13.91,3.04,0,0,0,0,0,0,0,0,0,0
848,34.07,1.24,13.89,3.04,0,0,0,0,0,0,0,0,0,0
849,34.07,1.24,13.91,3.04,0,0,0,0,0,0,0,0,0,0
850,34.05,1.24,13.91,3.04,0,0,0,0,0,0,0,0,0,0
851,34.05,1.25,13.91,3.07,0,0,0,0,0,0,0,0,0,0
852,34.05,1.25,13.91,3.07,0,0,0,0,0,0,0,0,0,0
853,34.05,1.24,13.91,3.04,0,0,0,0,0,0,0,0,0,0
854,34.05,1.25,13.91,3.07,0,0,0,0,0,0,0,0,0,0
855,34.01,1.25,13.91,3.06,0,0,0,0,0,0,0,0,0,0
856,33.98,1.25,13.94,3.05,0,0,0,0,0,0,0,0,0,0
857,34.01,1.25,13.94,3.06,0,0,0,0,0,0,0,0,0,0
858,33.98,1.25,13.94,3.05,0,0,0,0,0,0,0,0,0,0
859,33.96,1.25,13.94,3.05,0,0,0,0,0,0,0,0,0,0
860,33.98,1.25,13.94,3.05,0,0,0,0,0,0,0,0,0,0
861,33.96,1.25,13.94,3.05,0,0,0,0,0,0,0,0,0,0
862,33.96,1.25,13.91,3.06,0,0,0,0,0,0,0,0,0,0
863,33.96,1.25,13.91,3.06,0,0,0,0,0,0,0,0,0,0
864,33.96,1.25,13.91,3.06,0,0,0,0,0,0,0,0,0,0
865,33.94,1.25,13.94,3.05,0,0,0,0,0,0,0,0,0,0
866,33.96,1.25,13.94,3.05,0,0,0,0,0,0,0,0,0,0
867,33.94,1.26,13.94,3.08,0,0,0,0,0,0,0,0,0,0
868,33.92,1.25,13.94,3.05,0,0,0,0,0,0,0,0,0,0
869,33.92,1.25,13.94,3.05,0,0,0,0,0,0,0,0,0,0
870,33.94,1.26,13.94,3.08,0,0,0,0,0,0,0,0,0,0
871,33.92,1.26,13.96,3.07,0,0,0,0,0,0,0,0,0,0
872,33.89,1.26,13.96,3.07,0,0,0,0,0,0,0,0,0,0
873,33.89,1.26,13.96,3.07,0,0,0,0,0,0,0,0,0,0
874,33.87,1.26,13.96,3.07,0,0,0,0,0,0,0,0,0,0
875,33.89,1.26,13.96,3.07,0,0,0,0,0,0,0,0,0,0
876,33.87,1.26,13.96,3.07,0,0,0,0,0,0,0,0,0,0
877,33.85,1.26,13.96,3.07,0,0,0,0,0,0,0,0,0,0
878,33.85,1.26,13.96,3.07,0,0,0,0,0,0,0,0,0,0
879,33.87,1.26,13.96,3.07,0,0,0,0,0,0,0,0,0,0
880,33.85,1.26,13.98,3.06,0,0,0,0,0,0,0,0,0,0
881,33.85,1.26,13.96,3.07,0,0,0,0,0,0,0,0,0,0
882,33.83,1.28,13.96,3.1,0,0,0,0,0,0,0,0,0,0
883,33.8,1.26,13.98,3.06,0,0,0,0,0,0,0,0,0,0
884,33.8,1.26,13.98,3.06,0,0,0,0,0,0,0,0,0,0
885,33.8,1.28,13.98,3.09,0,0,0,0,0,0,0,0,0,0
886,33.8,1.26,13.98,3.06,0,0,0,0,0,0,0,0,0,0
887,33.78,1.26,13.98,3.06,0,0,0,0,0,0,0,0,0,0
888,33.78,1.28,13.98,3.09,0,0,0,0,0,0,0,0,0,0
889,33.76,1.28,13.98,3.09,0,0,0,0,0,0,0,0,0,0
890,33.76,1.26,13.98,3.05,0,0,0,0,0,0,0,0,0,0
891,33.76,1.28,13.98,3.09,0,0,0,0,0,0,0,0,0,0
892,33.74,1.28,14.01,3.08,0,0,0,0,0,0,0,0,0,0
893,33.76,1.28,13.98,3.09,0,0,0,0,0,0,0,0,0,0
894,33.76,1.28,14.01,3.08,0,0,0,0,0,0,0,0,0,0
895,33.74,1.28,14.01,3.08,0,0,0,0,0,0,0,0,0,0
896,33.71,1.28,14.01,3.08,0,0,0,0,0,0,0,0,0,0
897,33.71,1.28,14.01,3.08,0,0,0,0,0,0,0,0,0,0
898,33.71,1.28,14.01,3.08,0,0,0,0,0,0,0,0,0,0
899,33.74,1.28,14.01,3.08,0,0,0,0,0,0,0,0,0,0
900,33.74,1.28,14.01,3.08,0,0,0,0,0,0,0,0,0,0
901,33.74,1.28,14.01,3.08,0,0,0,0,0,0,0,0,0,0
902,33.69,1.28,14.01,3.07,0,0,0,0,0,0,0,0,0,0
903,33.69,1.28,14.01,3.07,0,0,0,0,0,0,0,0,0,0
904,33.67,1.28,14.01,3.07,0,0,0,0,0,0,0,0,0,0
905,33.69,1.28,14.03,3.07,0,0,0,0,0,0,0,0,0,0
906,33.67,1.28,14.03,3.07,0,0,0,0,0,0,0,0,0,0
907,33.67,1.28,14.01,3.07,0,0,0,0,0,0,0,0,0,0
908,33.69,1.28,14.01,3.07,0,0,0,0,0,0,0,0,0,0
909,33.69,1.28,14.01,3.07,0,0,0,0,0,0,0,0,0,0
910,33.67,1.29,14.01,3.1,0,0,0,0,0,0,0,0,0,0
911,33.65,1.28,14.03,3.06,0,0,0,0,0,0,0,0,0,0
912,33.62,1.28,14.03,3.06,0,0,0,0,0,0,0,0,0,0
913,33.62,1.29,14.03,3.09,0,0,0,0,0,0,0,0,0,0
914,33.65,1.28,14.01,3.07,0,0,0,0,0,0,0,0,0,0
915,33.62,1.29,14.03,3.09,0,0,0,0,0,0,0,0,0,0
916,33.62,1.28,14.03,3.06,0,0,0,0,0,0,0,0,0,0
917,33.62,1.29,14.03,3.09,0,0,0,0,0,0,0,0,0,0
918,33.62,1.28,14.03,3.06,0,0,0,0,0,0,0,0,0,0
919,33.62,1.29,14.03,3.09,0,0,0,0,0,0,0,0,0,0
920,33.6,1.29,14.03,3.09,0,0,0,0,0,0,0,0,0,0
921,33.6,1.29,14.03,3.09,0,0,0,0,0,0,0,0,0,0
922,33.62,1.29,14.03,3.09,0,0,0,0,0,0,0,0,0,0
923,33.58,1.29,14.03,3.09,0,0,0,0,0,0,0,0,0,0
924,33.58,1.29,14.06,3.08,0,0,0,0,0,0,0,0,0,0
925,33.53,1.29,14.06,3.08,0,0,0,0,0,0,0,0,0,0
926,33.56,1.29,14.06,3.08,0,0,0,0,0,0,0,0,0,0
927,33.56,1.29,14.03,3.09,0,0,0,0,0,0,0,0,0,0
928,33.53,1.29,14.08,3.07,0,0,0,0,0,0,0,0,0,0
929,33.53,1.29,14.06,3.08,0,0,0,0,0,0,0,0,0,0
930,33.53,1.29,14.06,3.08,0,0,0,0,0,0,0,0,0,0
931,33.53,1.29,14.06,3.08,0,0,0,0,0,0,0,0,0,0
932,33.51,1.29,14.06,3.08,0,0,0,0,0,0,0,0,0,0
933,33.51,1.3,14.06,3.11,0,0,0,0,0,0,0,0,0,0
934,33.49,1.29,14.06,3.07,0,0,0,0,0,0,0,0,0,0
935,33.47,1.3,14.08,3.1,0,0,0,0,0,0,0,0,0,0
936,33.47,1.29,14.08,3.07,0,0,0,0,0,0,0,0,0,0
937,33.49,1.29,14.03,3.08,0,0,0,0,0,0,0,0,0,0
938,33.49,1.3,14.08,3.1,0,0,0,0,0,0,0,0,0,0
939,33.47,1.3,14.08,3.1,0,0,0,0,0,0,0,0,0,0
940,33.47,1.3,14.06,3.1,0,0,0,0,0,0,0,0,0,0
941,33.47,1.3,14.06,3.1,0,0,0,0,0,0,0,0,0,0
942,33.47,1.3,14.06,3.1,0,0,0,0,0,0,0,0,0,0
943,33.47,1.3,14.08,3.1,0,0,0,0,0,0,0,0,0,0
944,33.44,1.3,14.08,3.1,0,0,0,0,0,0,0,0,0,0
945,33.44,1.3,14.08,3.1,0,0,0,0,0,0,0,0,0,0
946,33.44,1.3,14.08,3.1,0,0,0,0,0,0,0,0,0,0
947,33.44,1.3,14.08,3.1,0,0,0,0,0,0,0,0,0,0
948,33.4,1.3,14.08,3.09,0,0,0,0,0,0,0,0,0,0
949,33.4,1.3,14.08,3.09,0,0,0,0,0,0,0,0,0,0
950,33.42,1.3,14.08,3.09,0,0,0,0,0,0,0,0,0,0
951,33.4,1.3,14.08,3.09,0,0,0,0,0,0,0,0,0,0
952,33.4,1.3,14.08,3.09,0,0,0,0,0,0,0,0,0,0
953,33.4,1.3,14.11,3.09,0,0,0,0,0,0,0,0,0,0
954,33.38,1.3,14.11,3.08,0,0,0,0,0,0,0,0,0,0
955,33.4,1.3,14.11,3.09,0,0,0,0,0,0,0,0,0,0
956,33.38,1.3,14.08,3.09,0,0,0,0,0,0,0,0,0,0
957,33.38,1.3,14.08,3.09,0,0,0,0,0,0,0,0,0,0
958,33.35,1.3,14.11,3.08,0,0,0,0,0,0,0,0,0,0
959,33.35,1.31,14.11,3.11,0,0,0,0,0,0,0,0,0,0
960,33.35,1.31,14.11,3.11,0,0,0,0,0,0,0,0,0,0
961,33.33,1.31,14.08,3.11,0,0,0,0,0,0,0,0,0,0
962,33.31,1.31,14.11,3.11,0,0,0,0,0,0,0,0,0,0
963,33.33,1.31,14.11,3.11,0,0,0,0,0,0,0,0,0,0
964,33.33,1.31,14.11,3.11,0,0,0,0,0,0,0,0,0,0
965,33.31,1.3,14.11,3.08,0,0,0,0,0,0,0,0,0,0
966,33.31,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
967,33.33,1.31,14.11,3.11,0,0,0,0,0,0,0,0,0,0
968,33.31,1.31,14.11,3.11,0,0,0,0,0,0,0,0,0,0
969,33.28,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
970,33.28,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
971,33.28,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
972,33.26,1.31,14.11,3.1,0,0,0,0,0,0,0,0,0,0
973,33.26,1.31,14.16,3.09,0,0,0,0,0,0,0,0,0,0
974,33.26,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
975,33.24,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
976,33.24,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
977,33.24,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
978,33.26,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
979,33.24,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
980,33.24,1.31,14.16,3.09,0,0,0,0,0,0,0,0,0,0
981,33.24,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
982,33.24,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
983,33.26,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
984,33.24,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
985,33.26,1.31,14.13,3.1,0,0,0,0,0,0,0,0,0,0
986,33.22,1.31,14.16,3.09,0,0,0,0,0,0,0,0,0,0
987,33.22,1.31,14.16,3.09,0,0,0,0,0,0,0,0,0,0
988,33.22,1.33,14.13,3.12,0,0,0,0,0,0,0,0,0,0
989,33.17,1.31,14.16,3.08,0,0,0,0,0,0,0,0,0,0
990,33.19,1.33,14.16,3.12,0,0,0,0,0,0,0,0,0,0
991,33.17,1.31,14.16,3.08,0,0,0,0,0,0,0,0,0,0
992,33.17,1.33,14.16,3.11,0,0,0,0,0,0,0,0,0,0
993,33.15,1.33,14.16,3.11,0,0,0,0,0,0,0,0,0,0
994,33.15,1.33,14.16,3.11,0,0,0,0,0,0,0,0,0,0
995,33.13,1.33,14.16,3.11,0,0,0,0,0,0,0,0,0,0
996,33.1,1.33,14.16,3.11,0,0,0,0,0,0,0,0,0,0
997,33.13,1.33,14.16,3.11,0,0,0,0,0,0,0,0,0,0
998,33.08,1.33,14.16,3.1,0,0,0,0,0,0,0,0,0,0
999,33.08,1.33,14.16,3.1,0,0,0,0,0,0,0,0,0,0
1000,33.08,1.34,14.16,3.13,0,0,0,0,0,0,0,0,0,0
1001,33.08,1.33,14.16,3.1,0,0,0,0,0,0,0,0,0,0
1002,33.08,1.33,14.18,3.1,0,0,0,0,0,0,0,0,0,0
1003,33.08,1.33,14.16,3.1,0,0,0,0,0,0,0,0,0,0
1004,33.08,1.34,14.16,3.13,0,0,0,0,0,0,0,0,0,0
1005,33.06,1.33,14.18,3.1,0,0,0,0,0,0,0,0,0,0
1006,33.06,1.33,14.18,3.1,0,0,0,0,0,0,0,0,0,0
1007,33.06,1.34,14.18,3.13,0,0,0,0,0,0,0,0,0,0
1008,33.06,1.34,14.18,3.13,0,0,0,0,0,0,0,0,0,0
1009,33.06,1.33,14.18,3.1,0,0,0,0,0,0,0,0,0,0
1010,33.04,1.34,14.16,3.13,0,0,0,0,0,0,0,0,0,0
1011,33.01,1.34,14.18,3.12,0,0,0,0,0,0,0,0,0,0
1012,33.01,1.33,14.18,3.09,0,0,0,0,0,0,0,0,0,0
1013,33.01,1.34,14.18,3.12,0,0,0,0,0,0,0,0,0,0
1014,33.01,1.33,14.18,3.09,0,0,0,0,0,0,0,0,0,0
1015,33.01,1.33,14.18,3.09,0,0,0,0,0,0,0,0,0,0
1016,33.01,1.34,14.18,3.12,0,0,0,0,0,0,0,0,0,0
1017,32.99,1.34,14.18,3.12,0,0,0,0,0,0,0,0,0,0
1018,32.99,1.34,14.21,3.12,0,0,0,0,0,0,0,0,0,0
1019,32.99,1.33,14.18,3.09,0,0,0,0,0,0,0,0,0,0
1020,32.97,1.34,14.18,3.12,0,0,0,0,0,0,0,0,0,0
1021,32.97,1.34,14.21,3.11,0,0,0,0,0,0,0,0,0,0
1022,32.95,1.34,14.18,3.12,0,0,0,0,0,0,0,0,0,0
1023,32.97,1.34,14.18,3.12,0,0,0,0,0,0,0,0,0,0
1024,32.97,1.34,14.18,3.12,0,0,0,0,0,0,0,0,0,0
1025,32.95,1.34,14.21,3.11,0,0,0,0,0,0,0,0,0,0
1026,32.92,1.34,14.21,3.11,0,0,0,0,0,0,0,0,0,0
1027,32.95,1.34,14.18,3.12,0,0,0,0,0,0,0,0,0,0
1028,32.92,1.34,14.21,3.11,0,0,0,0,0,0,0,0,0,0
1029,32.92,1.34,14.21,3.11,0,0,0,0,0,0,0,0,0,0
1030,32.92,1.34,14.21,3.11,0,0,0,0,0,0,0,0,0,0
1031,32.95,1.34,14.21,3.11,0,0,0,0,0,0,0,0,0,0
1032,32.92,1.34,14.21,3.11,0,0,0,0,0,0,0,0,0,0
1033,32.92,1.35,14.21,3.14,0,0,0,0,0,0,0,0,0,0
1034,32.9,1.34,14.21,3.11,0,0,0,0,0,0,0,0,0,0
1035,32.88,1.35,14.21,3.13,0,0,0,0,0,0,0,0,0,0
1036,32.86,1.35,14.21,3.13,0,0,0,0,0,0,0,0,0,0
1037,32.88,1.35,14.18,3.14,0,0,0,0,0,0,0,0,0,0
1038,32.86,1.35,14.23,3.13,0,0,0,0,0,0,0,0,0,0
1039,32.83,1.35,14.21,3.13,0,0,0,0,0,0,0,0,0,0
1040,32.81,1.35,14.23,3.12,0,0,0,0,0,0,0,0,0,0
1041,32.83,1.35,14.21,3.13,0,0,0,0,0,0,0,0,0,0
1042,32.83,1.35,14.23,3.12,0,0,0,0,0,0,0,0,0,0
1043,32.83,1.35,14.21,3.13,0,0,0,0,0,0,0,0,0,0
1044,32.83,1.35,14.21,3.13,0,0,0,0,0,0,0,0,0,0
1045,32.86,1.35,14.23,3.13,0,0,0,0,0,0,0,0,0,0
1046,32.81,1.35,14.25,3.12,0,0,0,0,0,0,0,0,0,0
1047,32.81,1.35,14.23,3.12,0,0,0,0,0,0,0,0,0,0
1048,32.81,1.35,14.21,3.13,0,0,0,0,0,0,0,0,0,0
1049,32.79,1.35,14.23,3.12,0,0,0,0,0,0,0,0,0,0
1050,32.79,1.35,14.23,3.12,0,0,0,0,0,0,0,0,0,0
1051,32.79,1.35,14.23,3.12,0,0,0,0,0,0,0,0,0,0
1052,32.81,1.35,14.23,3.12,0,0,0,0,0,0,0,0,0,0
1053,32.79,1.35,14.23,3.12,0,0,0,0,0,0,0,0,0,0
1054,32.77,1.36,14.25,3.14,0,0,0,0,0,0,0,0,0,0
1055,32.77,1.36,14.23,3.15,0,0,0,0,0,0,0,0,0,0
1056,32.74,1.36,14.23,3.14,0,0,0,0,0,0,0,0,0,0
1057,32.74,1.36,14.25,3.14,0,0,0,0,0,0,0,0,0,0
1058,32.72,1.36,14.23,3.14,0,0,0,0,0,0,0,0,0,0
1059,32.74,1.35,14.25,3.11,0,0,0,0,0,0,0,0,0,0
1060,32.74,1.36,14.23,3.14,0,0,0,0,0,0,0,0,0,0
1061,32.7,1.35,14.23,3.11,0,0,0,0,0,0,0,0,0,0
1062,32.72,1.36,14.25,3.14,0,0,0,0,0,0,0,0,0,0
1063,32.68,1.35,14.25,3.1,0,0,0,0,0,0,0,0,0,0
1064,32.7,1.36,14.25,3.14,0,0,0,0,0,0,0,0,0,0
1065,32.68,1.36,14.25,3.13,0,0,0,0,0,0,0,0,0,0
1066,32.68,1.36,14.25,3.13,0,0,0,0,0,0,0,0,0,0
